annee,arrondissement,code_postal,ville,nb_plai,nb_plus,nb_pls
2001,18,75018,Paris,0,18,0
2001,11,75011,Paris,0,9,0
2001,10,75010,Paris,3,0,0
2002,18,75018,Paris,0,70,0
2002,10,75010,Paris,0,17,0
2002,14,75014,Paris,9,26,0
2002,11,75011,Paris,0,0,29
2002,17,75017,Paris,6,16,0
2002,8,75008,Paris,24,70,0
2002,10,75010,Paris,0,28,0
2002,12,75012,Paris,14,28,0
2002,13,75013,Paris,0,0,168
2002,18,75018,Paris,0,0,300
2003,15,75015,Paris,0,0,44
2003,11,75011,Paris,0,7,0
2003,11,75011,Paris,13,0,0
2003,20,75020,Paris,1,0,0
2004,13,75013,Paris,0,0,9
2004,5,75005,Paris,4,9,0
2004,11,75011,Paris,0,0,6
2004,18,75018,Paris,0,9,0
2004,20,75020,Paris,0,0,37
2004,16,75016,Paris,9,0,9
2004,19,75019,Paris,0,0,56
2004,18,75018,Paris,2,0,17
2004,18,75018,Paris,4,38,0
2005,19,75019,Paris,0,0,4
2005,20,75020,Paris,0,0,49
2005,20,75020,Paris,0,10,7
2005,10,75010,Paris,0,5,0
2005,15,75015,Paris,18,87,71
2005,19,75019,Paris,0,0,30
2005,10,75010,Paris,0,7,0
2006,19,75019,Paris,0,0,5
2006,8,75008,Paris,0,10,0
2006,14,75014,Paris,0,200,0
2006,20,75020,Paris,3,0,0
2006,15,75015,Paris,10,38,0
2006,11,75011,Paris,56,0,0
2006,18,75018,Paris,0,19,0
2006,20,75020,Paris,1,0,0
2006,15,75015,Paris,7,13,0
2006,11,75011,Paris,5,33,0
2006,9,75009,Paris,0,6,0
2007,18,75018,Paris,0,3,0
2007,20,75020,Paris,0,6,0
2007,15,75015,Paris,13,0,0
2007,10,75010,Paris,1,0,0
2007,14,75014,Paris,16,0,0
2007,3,75003,Paris,1,0,0
2007,18,75018,Paris,5,0,0
2007,17,75017,Paris,31,0,0
2007,13,75013,Paris,1,0,0
2007,18,75018,Paris,0,33,0
2007,15,75015,Paris,0,0,15
2007,18,75018,Paris,0,8,0
2007,14,75014,Paris,0,14,0
2007,14,75014,Paris,1,0,0
2007,18,75018,Paris,6,13,0
2007,17,75017,Paris,0,11,11
2007,11,75011,Paris,0,0,10
2007,15,75015,Paris,8,77,56
2007,13,75013,Paris,0,2,0
2008,10,75010,Paris,22,0,0
2008,20,75020,Paris,0,9,0
2008,17,75017,Paris,1,6,0
2008,10,75010,Paris,17,35,17
2008,16,75016,Paris,8,29,0
2008,10,75010,Paris,17,8,0
2008,13,75013,Paris,1,0,0
2008,1,75001,Paris,0,4,0
2008,1,75001,Paris,0,6,0
2008,3,75003,Paris,0,8,0
2008,12,75012,Paris,1,0,0
2008,18,75018,Paris,0,1,0
2008,20,75020,Paris,2,1,0
2008,18,75018,Paris,32,0,0
2008,20,75020,Paris,0,0,19
2009,18,75018,Paris,7,31,16
2009,18,75018,Paris,0,9,4
2009,4,75004,Paris,9,17,11
2009,20,75020,Paris,0,0,24
2009,15,75015,Paris,2,25,10
2009,3,75003,Paris,4,8,0
2009,13,75013,Paris,0,1,0
2009,15,75015,Paris,0,1,0
2009,20,75020,Paris,0,2,0
2009,11,75011,Paris,3,21,7
2009,11,75011,Paris,0,4,0
2009,11,75011,Paris,0,3,0
2009,19,75019,Paris,0,4,4
2009,18,75018,Paris,19,0,0
2009,13,75013,Paris,0,4,0
2009,10,75010,Paris,0,2,1
2009,18,75018,Paris,0,1,0
2009,18,75018,Paris,0,0,0
2009,9,75009,Paris,5,6,3
2010,11,75011,Paris,0,4,0
2010,4,75004,Paris,3,9,3
2010,18,75018,Paris,0,0,20
2010,9,75009,Paris,2,3,0
2010,20,75020,Paris,60,0,0
2010,17,75017,Paris,0,2,0
2010,15,75015,Paris,0,3,0
2010,18,75018,Paris,5,14,5
2010,10,75010,Paris,2,5,0
2010,14,75014,Paris,12,0,0
2010,19,75019,Paris,11,0,54
2010,18,75018,Paris,7,24,7
2010,18,75018,Paris,2,6,0
2010,13,75013,Paris,64,0,0
2011,1,75001,Paris,24,0,0
2011,13,75013,Paris,0,1,0
2011,20,75020,Paris,0,0,6
2011,10,75010,Paris,7,49,14
2011,20,75020,Paris,6,0,41
2011,14,75014,Paris,14,28,14
2011,11,75011,Paris,28,22,15
2011,20,75020,Paris,0,9,6
2011,4,75004,Paris,0,9,0
2011,4,75004,Paris,0,95,0
2011,5,75005,Paris,0,33,0
2011,15,75015,Paris,0,27,0
2011,17,75017,Paris,0,22,0
2011,20,75020,Paris,0,6,2
2012,13,75013,Paris,0,1,0
2012,20,75020,Paris,0,4,0
2012,17,75017,Paris,10,24,14
2012,4,75004,Paris,8,9,20
2012,13,75013,Paris,0,1,0
2012,14,75014,Paris,0,13,0
2012,17,75017,Paris,0,0,19
2012,20,75020,Paris,0,0,390
2012,18,75018,Paris,11,15,5
2012,12,75012,Paris,0,1,0
2013,13,75013,Paris,104,0,0
2013,12,75012,Paris,0,2,0
2013,15,75015,Paris,6,15,15
2013,15,75015,Paris,0,1,0
2013,17,75017,Paris,16,39,24
2013,19,75019,Paris,30,0,0
2013,18,75018,Paris,1,4,5
2013,13,75013,Paris,0,1,0
2013,15,75015,Paris,0,12,0
2013,9,75009,Paris,2,8,2
2013,9,75009,Paris,5,12,5
2013,15,75015,Paris,0,1,0
2013,20,75020,Paris,0,0,74
2013,12,75012,Paris,33,0,0
2014,20,75020,Paris,79,0,0
2014,17,75017,Paris,5,0,0
2014,14,75014,Paris,27,198,0
2014,17,75017,Paris,41,0,0
2014,13,75013,Paris,51,49,0
2014,11,75011,Paris,2,6,2
2015,17,75017,Paris,0,1,0
2015,13,75013,Paris,0,1,0
2015,20,75020,Paris,0,1,0
2015,12,75012,Paris,60,82,60
2015,14,75014,Paris,28,38,28
2015,17,75017,Paris,7,5,0
2016,15,75015,Paris,1,6,0
2016,17,75017,Paris,1,0,0
2016,8,75008,Paris,11,12,0
2016,11,75011,Paris,1,0,0
2016,12,75012,Paris,45,45,22
2016,15,75015,Paris,1,0,0
2016,20,75020,Paris,1,0,0
2016,10,75010,Paris,6,4,0
2016,12,75012,Paris,341,568,227
2016,14,75014,Paris,8,5,0
2016,18,75018,Paris,12,16,12
2016,10,75010,Paris,1,0,0
2016,11,75011,Paris,0,5,0
2016,12,75012,Paris,3,1,0
2016,13,75013,Paris,0,0,433
2016,18,75018,Paris,7,4,0
2017,18,75018,Paris,2,0,0
2017,4,75004,Paris,2,0,0
2017,11,75011,Paris,8,13,5
2017,19,75019,Paris,226,0,0
2017,10,75010,Paris,51,0,0
2018,2,75002,Paris,1,0,0
2018,12,75012,Paris,0,2,0
2018,20,75020,Paris,4,3,0
2018,20,75020,Paris,0,0,39
2018,18,75018,Paris,2,0,0
2018,20,75020,Paris,41,55,42
2018,15,75015,Paris,3,0,0
2018,11,75011,Paris,25,33,26
2018,18,75018,Paris,2,5,0
2018,10,75010,Paris,0,1,0
2018,16,75016,Paris,21,15,5
2018,13,75013,Paris,0,0,405
2018,13,75013,Paris,0,500,333
2019,11,75011,Paris,0,1,0
2019,12,75012,Paris,13,17,12
2019,18,75018,Paris,5,4,3
2019,12,75012,Paris,6,8,6
2019,18,75018,Paris,0,152,0
2019,20,75020,Paris,0,0,7
2019,18,75018,Paris,15,20,14
2020,16,75016,Paris,1,0,0
2020,17,75017,Paris,1,0,0
2020,17,75017,Paris,1,1,0
2020,13,75013,Paris,0,0,1
2020,19,75019,Paris,0,0,1
2020,10,75010,Paris,0,5,13
2020,17,75017,Paris,9,13,10
2020,12,75012,Paris,17,21,17
2021,18,75018,Paris,0,0,8
2021,12,75012,Paris,0,1,0
2021,18,75018,Paris,0,0,22
2021,1,75001,Paris,4,2,0
2022,13,75013,Paris,0,1,2
2022,11,75011,Paris,5,6,5
2022,10,75010,Paris,6,7,6
2022,15,75015,Paris,8,11,9
2023,11,75011,Paris,22,14,0
2023,5,75005,Paris,3,5,4
2023,13,75013,Paris,0,0,12
2023,16,75016,Paris,1,0,0
2024,11,75011,Paris,0,1,0
2024,12,75012,Paris,23,0,0
2024,11,75011,Paris,7,5,0
2024,19,75019,Paris,0,0,23
2024,10,75010,Paris,2,0,0
2024,17,75017,Paris,1,2,2
2024,18,75018,Paris,8,5,0
2024,13,75013,Paris,0,1,0
2024,15,75015,Paris,0,0,30
2024,13,75013,Paris,36,64,43
2001,15,75015,Paris,0,32,0
2001,20,75020,Paris,0,8,0
2001,20,75020,Paris,1,0,0
2001,12,75012,Paris,0,14,0
2001,20,75020,Paris,0,4,0
2001,3,75003,Paris,0,47,0
2002,12,75012,Paris,0,0,4
2002,3,75003,Paris,11,27,0
2002,13,75013,Paris,10,40,0
2002,18,75018,Paris,0,25,0
2003,11,75011,Paris,0,0,28
2003,4,75004,Paris,0,13,0
2003,15,75015,Paris,0,85,42
2003,12,75012,Paris,13,0,0
2003,20,75020,Paris,1,0,0
2003,5,75005,Paris,0,10,0
2003,12,75012,Paris,0,0,48
2004,11,75011,Paris,0,0,9
2004,20,75020,Paris,0,0,49
2004,10,75010,Paris,0,59,0
2004,18,75018,Paris,0,0,1
2004,19,75019,Paris,0,0,9
2004,19,75019,Paris,1,0,0
2004,11,75011,Paris,4,7,6
2004,11,75011,Paris,9,0,0
2004,13,75013,Paris,0,47,0
2004,11,75011,Paris,41,0,0
2004,10,75010,Paris,17,0,0
2005,19,75019,Paris,0,0,10
2005,11,75011,Paris,1,0,0
2005,18,75018,Paris,0,12,0
2005,13,75013,Paris,0,4,19
2005,11,75011,Paris,5,11,0
2005,11,75011,Paris,0,15,0
2005,10,75010,Paris,0,0,10
2006,11,75011,Paris,0,79,0
2006,4,75004,Paris,4,5,0
2006,20,75020,Paris,14,0,0
2006,13,75013,Paris,0,0,2
2006,15,75015,Paris,0,43,0
2006,11,75011,Paris,0,9,9
2006,17,75017,Paris,0,3,0
2007,8,75008,Paris,1,7,0
2007,13,75013,Paris,0,11,0
2007,10,75010,Paris,5,12,0
2007,11,75011,Paris,6,0,0
2007,19,75019,Paris,41,0,0
2007,18,75018,Paris,10,0,0
2007,18,75018,Paris,14,0,26
2007,14,75014,Paris,2,0,0
2007,15,75015,Paris,1,0,0
2007,15,75015,Paris,8,31,0
2007,10,75010,Paris,1,0,0
2007,14,75014,Paris,15,0,0
2007,10,75010,Paris,0,19,0
2007,7,75007,Paris,0,0,14
2007,12,75012,Paris,0,128,0
2007,18,75018,Paris,0,0,24
2007,15,75015,Paris,4,8,4
2007,18,75018,Paris,0,6,0
2008,19,75019,Paris,0,104,0
2008,18,75018,Paris,0,15,0
2008,12,75012,Paris,0,1,0
2008,3,75003,Paris,0,6,0
2008,4,75004,Paris,0,10,0
2008,4,75004,Paris,0,8,0
2008,4,75004,Paris,0,7,0
2008,17,75017,Paris,0,2,0
2008,11,75011,Paris,1,0,0
2008,19,75019,Paris,14,57,71
2009,11,75011,Paris,3,9,2
2009,17,75017,Paris,1,12,5
2009,17,75017,Paris,0,4,0
2009,16,75016,Paris,8,30,13
2009,13,75013,Paris,3,8,3
2009,15,75015,Paris,1,6,3
2009,20,75020,Paris,0,1,0
2009,20,75020,Paris,0,3,0
2009,14,75014,Paris,3,6,3
2010,15,75015,Paris,0,5,0
2010,20,75020,Paris,0,4,3
2010,15,75015,Paris,1,0,0
2010,19,75019,Paris,0,16,0
2010,18,75018,Paris,20,44,16
2010,13,75013,Paris,6,24,30
2010,10,75010,Paris,22,0,0
2010,18,75018,Paris,5,15,5
2010,15,75015,Paris,30,0,0
2010,20,75020,Paris,2,11,9
2010,18,75018,Paris,0,0,0
2011,12,75012,Paris,0,9,0
2011,13,75013,Paris,0,91,0
2011,16,75016,Paris,0,2,0
2011,4,75004,Paris,0,45,0
2011,15,75015,Paris,26,56,36
2011,18,75018,Paris,4,9,0
2011,11,75011,Paris,0,15,0
2011,17,75017,Paris,0,8,24
2011,4,75004,Paris,0,36,0
2011,5,75005,Paris,0,12,0
2011,6,75006,Paris,0,0,20
2011,19,75019,Paris,0,2,0
2011,19,75019,Paris,0,0,30
2011,12,75012,Paris,0,4,0
2012,10,75010,Paris,5,15,15
2012,15,75015,Paris,0,0,60
2012,1,75001,Paris,4,16,0
2012,3,75003,Paris,2,9,2
2012,11,75011,Paris,2,11,2
2013,16,75016,Paris,1,0,0
2013,17,75017,Paris,15,36,23
2013,15,75015,Paris,44,0,0
2013,18,75018,Paris,2,31,16
2013,20,75020,Paris,0,0,9
2013,20,75020,Paris,0,0,23
2013,19,75019,Paris,0,0,10
2014,20,75020,Paris,2,0,0
2014,10,75010,Paris,0,37,0
2014,11,75011,Paris,0,1,0
2014,13,75013,Paris,0,0,10
2014,16,75016,Paris,10,18,12
2014,16,75016,Paris,22,39,26
2014,18,75018,Paris,0,0,46
2014,12,75012,Paris,10,10,3
2014,10,75010,Paris,10,7,0
2015,10,75010,Paris,0,1,0
2015,15,75015,Paris,3,3,2
2015,19,75019,Paris,0,0,30
2015,4,75004,Paris,12,9,0
2015,10,75010,Paris,6,4,0
2015,15,75015,Paris,0,1,0
2015,6,75006,Paris,7,5,0
2015,16,75016,Paris,22,16,0
2016,13,75013,Paris,240,0,0
2016,17,75017,Paris,2,2,2
2016,13,75013,Paris,17,22,16
2016,15,75015,Paris,0,1,0
2016,19,75019,Paris,15,0,0
2016,1,75001,Paris,7,7,0
2016,6,75006,Paris,4,4,0
2016,11,75011,Paris,0,60,0
2016,13,75013,Paris,29,38,28
2017,17,75017,Paris,7,6,0
2017,20,75020,Paris,0,0,12
2017,19,75019,Paris,0,1,0
2017,15,75015,Paris,7,9,0
2017,13,75013,Paris,0,0,7
2017,6,75006,Paris,3,1,0
2017,18,75018,Paris,2,1,0
2018,15,75015,Paris,1,0,0
2018,20,75020,Paris,0,0,1
2018,11,75011,Paris,1,0,0
2018,18,75018,Paris,0,0,26
2018,20,75020,Paris,3,0,0
2018,15,75015,Paris,1,0,0
2018,18,75018,Paris,13,12,0
2018,18,75018,Paris,19,24,96
2018,12,75012,Paris,9,0,0
2018,13,75013,Paris,0,61,91
2019,14,75014,Paris,283,0,0
2019,15,75015,Paris,9,5,3
2019,18,75018,Paris,10,10,0
2019,13,75013,Paris,3,0,0
2019,19,75019,Paris,0,0,11
2019,19,75019,Paris,4,0,0
2019,13,75013,Paris,0,0,2
2019,18,75018,Paris,0,0,1
2020,7,75007,Paris,8,5,0
2020,12,75012,Paris,1,0,0
2020,11,75011,Paris,2,0,0
2020,3,75003,Paris,0,0,40
2020,20,75020,Paris,19,0,0
2021,13,75013,Paris,1,0,0
2021,7,75007,Paris,6,4,0
2021,18,75018,Paris,5,7,5
2021,12,75012,Paris,9,14,10
2021,12,75012,Paris,16,22,16
2021,19,75019,Paris,0,0,24
2021,20,75020,Paris,42,56,41
2022,19,75019,Paris,27,0,0
2022,10,75010,Paris,1,0,0
2022,1,75001,Paris,1,0,0
2022,17,75017,Paris,0,0,12
2022,11,75011,Paris,2,3,2
2022,13,75013,Paris,1,0,0
2022,5,75005,Paris,10,13,9
2022,14,75014,Paris,20,28,21
2022,15,75015,Paris,43,58,43
2022,18,75018,Paris,0,38,90
2022,18,75018,Paris,0,7,16
2023,16,75016,Paris,9,6,0
2023,12,75012,Paris,43,43,36
2023,19,75019,Paris,0,0,22
2023,13,75013,Paris,0,1,0
2023,16,75016,Paris,0,2,0
2023,15,75015,Paris,5,7,5
2023,20,75020,Paris,0,0,25
2024,15,75015,Paris,6,6,6
2024,9,75009,Paris,0,0,49
2024,12,75012,Paris,14,13,17
2024,9,75009,Paris,8,5,0
2024,5,75005,Paris,0,0,91
2024,18,75018,Paris,0,100,0
2001,18,75018,Paris,21,0,0
2001,15,75015,Paris,0,7,10
2002,16,75016,Paris,7,20,0
2002,9,75009,Paris,12,0,0
2002,18,75018,Paris,0,32,0
2003,20,75020,Paris,0,0,11
2003,14,75014,Paris,7,21,0
2003,5,75005,Paris,0,6,0
2003,13,75013,Paris,0,0,15
2003,17,75017,Paris,0,0,33
2003,19,75019,Paris,0,0,6
2003,20,75020,Paris,0,0,26
2003,19,75019,Paris,0,7,0
2003,12,75012,Paris,68,0,0
2003,19,75019,Paris,1,0,0
2003,5,75005,Paris,0,17,0
2004,18,75018,Paris,0,22,0
2004,11,75011,Paris,0,2,0
2004,14,75014,Paris,3,13,0
2004,8,75008,Paris,3,5,2
2004,20,75020,Paris,0,3,0
2004,20,75020,Paris,0,0,44
2004,7,75007,Paris,3,6,0
2005,18,75018,Paris,71,0,0
2005,12,75012,Paris,2,19,0
2005,18,75018,Paris,0,18,0
2005,20,75020,Paris,0,0,47
2005,9,75009,Paris,9,22,12
2006,5,75005,Paris,0,8,0
2006,18,75018,Paris,0,3,0
2006,20,75020,Paris,8,0,0
2006,13,75013,Paris,27,0,0
2006,2,75002,Paris,3,0,0
2006,18,75018,Paris,42,0,0
2006,5,75005,Paris,3,6,8
2006,12,75012,Paris,1,0,0
2006,19,75019,Paris,0,0,4
2007,18,75018,Paris,0,0,3
2007,20,75020,Paris,0,0,0
2007,16,75016,Paris,6,20,5
2007,13,75013,Paris,0,8,40
2007,15,75015,Paris,0,11,0
2007,18,75018,Paris,10,25,0
2007,11,75011,Paris,0,0,1
2007,11,75011,Paris,8,12,8
2007,11,75011,Paris,0,0,0
2008,10,75010,Paris,5,0,0
2008,18,75018,Paris,3,0,0
2008,15,75015,Paris,5,15,0
2008,19,75019,Paris,0,0,3
2008,14,75014,Paris,0,12,0
2008,13,75013,Paris,0,1,0
2008,15,75015,Paris,0,6,0
2008,16,75016,Paris,0,1,0
2008,16,75016,Paris,0,4,0
2008,16,75016,Paris,0,4,0
2008,12,75012,Paris,0,17,0
2008,16,75016,Paris,0,5,0
2008,19,75019,Paris,0,0,3
2008,10,75010,Paris,9,14,3
2008,20,75020,Paris,2,0,0
2008,18,75018,Paris,0,0,5
2009,20,75020,Paris,0,6,3
2009,19,75019,Paris,0,11,0
2009,14,75014,Paris,2,5,0
2009,18,75018,Paris,2,6,2
2009,17,75017,Paris,3,14,6
2009,12,75012,Paris,0,3,0
2009,13,75013,Paris,0,18,12
2009,20,75020,Paris,1,0,0
2009,20,75020,Paris,1,0,0
2009,18,75018,Paris,0,6,3
2009,10,75010,Paris,4,8,4
2009,15,75015,Paris,1,0,0
2010,14,75014,Paris,1,0,0
2010,14,75014,Paris,0,21,0
2010,17,75017,Paris,0,0,4
2010,12,75012,Paris,0,0,159
2010,15,75015,Paris,1,1,0
2010,18,75018,Paris,3,0,0
2010,15,75015,Paris,0,12,3
2010,18,75018,Paris,0,13,3
2010,1,75001,Paris,0,4,0
2010,20,75020,Paris,0,90,0
2010,12,75012,Paris,0,1,0
2010,13,75013,Paris,0,4,0
2010,12,75012,Paris,0,6,0
2010,19,75019,Paris,0,2,0
2011,13,75013,Paris,65,0,0
2011,11,75011,Paris,3,8,0
2011,18,75018,Paris,3,12,3
2011,2,75002,Paris,12,0,0
2011,1,75001,Paris,0,1,0
2011,15,75015,Paris,5,12,7
2011,15,75015,Paris,0,25,12
2011,18,75018,Paris,3,6,2
2011,4,75004,Paris,0,5,0
2011,5,75005,Paris,0,8,0
2011,13,75013,Paris,11,49,27
2011,15,75015,Paris,0,0,26
2012,10,75010,Paris,66,0,0
2012,11,75011,Paris,12,12,20
2012,5,75005,Paris,0,1,0
2012,20,75020,Paris,0,7,4
2012,14,75014,Paris,4,8,2
2012,15,75015,Paris,2,7,6
2012,15,75015,Paris,0,2,0
2012,4,75004,Paris,0,3,0
2012,13,75013,Paris,0,0,21
2012,9,75009,Paris,0,3,0
2012,15,75015,Paris,6,17,6
2012,20,75020,Paris,0,0,4
2012,19,75019,Paris,0,0,13
2013,18,75018,Paris,55,0,0
2013,15,75015,Paris,0,0,42
2013,14,75014,Paris,33,0,0
2013,14,75014,Paris,0,0,75
2013,15,75015,Paris,5,5,3
2013,15,75015,Paris,0,14,0
2013,3,75003,Paris,0,1,0
2013,12,75012,Paris,0,0,368
2013,17,75017,Paris,2,8,4
2013,13,75013,Paris,22,107,52
2013,10,75010,Paris,2,6,3
2013,20,75020,Paris,0,0,120
2013,16,75016,Paris,0,0,5
2014,14,75014,Paris,0,0,12
2014,6,75006,Paris,0,16,0
2014,12,75012,Paris,1,1,0
2014,14,75014,Paris,2,32,0
2014,18,75018,Paris,15,15,0
2014,19,75019,Paris,64,0,0
2015,20,75020,Paris,3,0,0
2015,13,75013,Paris,0,1,0
2015,15,75015,Paris,1,0,0
2015,15,75015,Paris,9,4,0
2015,16,75016,Paris,87,117,87
2015,20,75020,Paris,3,0,0
2015,20,75020,Paris,0,23,22
2015,12,75012,Paris,10,6,6
2015,12,75012,Paris,9,4,6
2015,4,75004,Paris,6,5,1
2015,9,75009,Paris,2,0,0
2015,10,75010,Paris,11,29,17
2015,13,75013,Paris,0,0,42
2015,14,75014,Paris,5,5,0
2015,17,75017,Paris,5,4,0
2016,17,75017,Paris,250,0,0
2016,13,75013,Paris,0,320,66
2016,14,75014,Paris,24,10,0
2017,10,75010,Paris,8,6,3
2017,4,75004,Paris,28,28,24
2017,14,75014,Paris,0,0,9
2017,17,75017,Paris,14,14,0
2017,4,75004,Paris,3,3,0
2017,11,75011,Paris,3,6,9
2017,12,75012,Paris,6,5,1
2017,11,75011,Paris,1,0,0
2017,6,75006,Paris,8,5,0
2017,19,75019,Paris,1,0,0
2017,6,75006,Paris,0,1,0
2017,15,75015,Paris,152,152,76
2018,6,75006,Paris,2,3,0
2018,12,75012,Paris,1,0,0
2018,14,75014,Paris,1,0,0
2018,18,75018,Paris,0,2,0
2018,13,75013,Paris,0,22,0
2018,18,75018,Paris,7,7,0
2018,4,75004,Paris,1,0,0
2019,11,75011,Paris,1,0,0
2019,17,75017,Paris,0,1,0
2019,13,75013,Paris,0,0,2
2019,17,75017,Paris,1,0,0
2020,18,75018,Paris,1,0,4
2020,15,75015,Paris,80,0,0
2020,16,75016,Paris,5,6,5
2021,19,75019,Paris,0,5,0
2021,15,75015,Paris,4,8,0
2021,18,75018,Paris,23,30,23
2021,10,75010,Paris,19,13,0
2021,20,75020,Paris,14,19,15
2022,10,75010,Paris,10,12,9
2022,18,75018,Paris,16,21,16
2022,12,75012,Paris,0,0,76
2022,20,75020,Paris,16,21,15
2023,4,75004,Paris,12,15,11
2023,8,75008,Paris,0,6,4
2023,11,75011,Paris,9,5,0
2023,18,75018,Paris,0,155,0
2023,3,75003,Paris,8,5,3
2023,13,75013,Paris,0,1,0
2023,10,75010,Paris,3,2,7
2023,20,75020,Paris,0,0,16
2024,13,75013,Paris,0,1,0
2024,9,75009,Paris,8,6,0
2024,5,75005,Paris,14,10,0
2024,18,75018,Paris,0,0,24
2001,6,75006,Paris,0,0,6
2001,15,75015,Paris,7,0,0
2001,10,75010,Paris,0,59,0
2001,8,75008,Paris,0,14,0
2002,17,75017,Paris,0,18,0
2002,20,75020,Paris,0,34,0
2002,19,75019,Paris,1,0,0
2002,18,75018,Paris,0,6,0
2002,19,75019,Paris,0,20,0
2003,19,75019,Paris,0,0,21
2003,17,75017,Paris,0,6,0
2003,10,75010,Paris,5,19,0
2004,17,75017,Paris,7,22,0
2004,6,75006,Paris,2,6,0
2004,17,75017,Paris,0,0,11
2004,18,75018,Paris,0,4,0
2004,19,75019,Paris,0,49,0
2004,2,75002,Paris,2,6,0
2004,11,75011,Paris,8,16,19
2004,10,75010,Paris,8,9,0
2004,12,75012,Paris,16,64,0
2004,15,75015,Paris,4,4,0
2004,9,75009,Paris,4,13,0
2004,18,75018,Paris,0,0,6
2004,19,75019,Paris,0,0,6
2004,19,75019,Paris,0,0,5
2005,12,75012,Paris,0,9,0
2005,19,75019,Paris,400,0,0
2005,3,75003,Paris,4,4,0
2005,18,75018,Paris,0,25,0
2005,18,75018,Paris,0,5,0
2005,10,75010,Paris,31,0,0
2005,9,75009,Paris,0,17,0
2005,20,75020,Paris,0,0,10
2005,19,75019,Paris,0,0,7
2005,10,75010,Paris,1,0,0
2006,18,75018,Paris,0,19,0
2006,17,75017,Paris,0,30,0
2006,20,75020,Paris,2,0,0
2006,11,75011,Paris,0,4,0
2006,18,75018,Paris,0,17,0
2006,19,75019,Paris,0,2,0
2006,13,75013,Paris,20,0,0
2007,12,75012,Paris,24,0,0
2007,12,75012,Paris,7,0,0
2007,8,75008,Paris,5,20,10
2007,11,75011,Paris,0,5,0
2007,1,75001,Paris,10,5,0
2007,20,75020,Paris,0,4,0
2007,15,75015,Paris,58,0,0
2007,20,75020,Paris,8,0,0
2007,14,75014,Paris,6,16,0
2007,13,75013,Paris,0,54,0
2007,9,75009,Paris,0,1,0
2007,1,75001,Paris,2,0,0
2007,9,75009,Paris,15,23,10
2007,20,75020,Paris,18,0,0
2008,12,75012,Paris,0,32,30
2008,11,75011,Paris,4,14,0
2008,17,75017,Paris,2,8,0
2008,1,75001,Paris,0,17,0
2008,1,75001,Paris,0,10,0
2008,4,75004,Paris,0,12,0
2008,15,75015,Paris,13,76,38
2008,14,75014,Paris,2,8,5
2008,20,75020,Paris,2,1,0
2008,18,75018,Paris,2,0,0
2008,20,75020,Paris,3,5,2
2009,20,75020,Paris,23,0,0
2009,16,75016,Paris,3,0,0
2009,20,75020,Paris,2,8,0
2009,11,75011,Paris,8,17,5
2009,9,75009,Paris,3,4,0
2009,15,75015,Paris,0,1,0
2009,19,75019,Paris,0,10,27
2009,10,75010,Paris,5,10,0
2009,15,75015,Paris,26,0,0
2009,3,75003,Paris,2,1,0
2009,15,75015,Paris,3,18,9
2009,11,75011,Paris,0,1,0
2009,20,75020,Paris,2,0,0
2009,18,75018,Paris,0,4,0
2009,12,75012,Paris,0,1,0
2009,13,75013,Paris,0,34,0
2009,18,75018,Paris,3,6,9
2010,20,75020,Paris,0,0,200
2010,8,75008,Paris,4,10,3
2010,17,75017,Paris,0,1,0
2010,20,75020,Paris,0,24,23
2010,17,75017,Paris,0,1,0
2010,10,75010,Paris,7,20,5
2010,12,75012,Paris,0,6,4
2010,19,75019,Paris,8,34,42
2010,18,75018,Paris,20,0,0
2010,17,75017,Paris,0,1,0
2010,11,75011,Paris,0,14,0
2010,19,75019,Paris,102,26,0
2010,18,75018,Paris,0,0,0
2010,12,75012,Paris,27,0,0
2011,4,75004,Paris,0,4,0
2011,12,75012,Paris,0,1,0
2011,15,75015,Paris,27,0,0
2011,15,75015,Paris,2,0,0
2011,15,75015,Paris,6,15,9
2011,11,75011,Paris,0,22,0
2011,18,75018,Paris,0,20,0
2011,18,75018,Paris,0,0,3
2012,13,75013,Paris,182,0,0
2012,13,75013,Paris,0,1,0
2012,15,75015,Paris,0,0,20
2012,13,75013,Paris,0,1,0
2013,20,75020,Paris,0,0,18
2013,20,75020,Paris,0,20,30
2013,11,75011,Paris,0,1,0
2013,11,75011,Paris,1,0,0
2013,12,75012,Paris,0,1,0
2013,13,75013,Paris,0,0,4
2013,13,75013,Paris,1,1,8
2013,17,75017,Paris,5,8,6
2013,20,75020,Paris,0,121,0
2013,17,75017,Paris,12,24,12
2013,18,75018,Paris,2,8,5
2014,11,75011,Paris,0,1,0
2014,17,75017,Paris,2,0,0
2014,5,75005,Paris,7,14,9
2014,12,75012,Paris,1,0,0
2014,13,75013,Paris,0,47,47
2014,9,75009,Paris,2,27,0
2014,13,75013,Paris,0,10,11
2014,15,75015,Paris,4,6,4
2014,17,75017,Paris,0,151,0
2014,17,75017,Paris,9,19,5
2015,13,75013,Paris,5,0,0
2015,17,75017,Paris,6,0,0
2015,10,75010,Paris,0,1,0
2015,10,75010,Paris,1,0,0
2015,5,75005,Paris,27,36,27
2015,20,75020,Paris,1,0,0
2015,11,75011,Paris,0,12,0
2015,18,75018,Paris,6,7,6
2015,17,75017,Paris,5,4,0
2015,17,75017,Paris,5,4,0
2015,18,75018,Paris,3,3,0
